"Path","Model","SourceStem","Case","Feature","PlanPath","ExecutedAt","BaseUrl","OverallStatus","TotalMethods","PassMethods","FailMethods","BlockedMethods","TotalSteps","ExecutedSteps","PassedSteps","FailedSteps","BlockedSteps","FailedTools","LocatorFailures","Notes"
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_5\case-001\AuditLogRBACTest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_5","case-001","監査ログ","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-rbac_5/case-001/AuditLogRBACTest.playwright-plan.json","03/12/2026 02:21:05","http://localhost:8080","fail","3","0","3","0","36","28","25","3","8","browser_click | browser_fill_form","#mfaScreen button[type='submit']",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_6\case-001\AuditLogRBACTest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_6","case-001","監査ログ","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-rbac_6/case-001/AuditLogRBACTest.playwright-plan.json","03/12/2026 02:22:11","http://localhost:8080","fail","3","0","3","0","36","28","25","3","8","browser_click | browser_fill_form","#mfaScreen button[type='submit']",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_7\case-001\AuditLogRBACTest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_7","case-001","監査ログ","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-rbac_7/case-001/AuditLogRBACTest.playwright-plan.json","03/12/2026 02:23:18","http://localhost:8080","fail","3","0","3","0","36","28","25","3","8","browser_click | browser_fill_form","#mfaScreen button[type='submit']",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_8\case-001\AuditLogRBACTest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_8","case-001","監査ログ","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-rbac_8/case-001/AuditLogRBACTest.playwright-plan.json","03/12/2026 02:24:24","http://localhost:8080","fail","3","0","3","0","36","28","25","3","8","browser_click | browser_fill_form","#mfaScreen button[type='submit']",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-rbac_9\case-001\AuditLogRBACTest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-rbac_9","case-001","監査ログ","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-rbac_9/case-001/AuditLogRBACTest.playwright-plan.json","03/12/2026 02:25:30","http://localhost:8080","fail","3","0","3","0","36","28","25","3","8","browser_click | browser_fill_form","#mfaScreen button[type='submit']",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_1\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_1","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_1/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:28:19","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_10\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_10","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_10/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:26:36","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_2\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_2","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_2/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:30:01","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_3\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_3","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_3/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:31:44","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_4\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_4","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_4/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:33:26","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_5\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_5","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_5/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:35:09","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_6\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_6","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_6/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:36:51","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_7\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_7","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_7/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:38:34","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_8\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_8","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_8/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:40:16","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\qwen3-next-80b-a3b-instruct\evaluation-results-qwen-transfer_9\case-001\TransferE2ETest.playwright-result.json","qwen3-next-80b-a3b-instruct","evaluation-results-qwen-transfer_9","case-001","振込","reports/playwright-plans/qwen3-next-80b-a3b-instruct/evaluation-results-qwen-transfer_9/case-001/TransferE2ETest.playwright-plan.json","03/12/2026 02:41:59","http://localhost:8080","fail","3","0","3","0","66","42","39","3","24","browser_click","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_1","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_1/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:43:54","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_10","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_10/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:43:41","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_2","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_2/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:44:06","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_3","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_3/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:44:18","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_4","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_4/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:44:31","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_5","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_5/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:44:43","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_6","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_6/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:44:56","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_7","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_7/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:45:08","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_8","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_8/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:45:21","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-login_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-login_9","case-001","ログイン","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-login_9/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:45:33","http://localhost:8080","fail","3","0","3","0","54","40","37","3","14","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_1","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_1/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:46:02","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_10","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_10/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:45:45","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_2","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_2/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:46:18","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_3","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_3/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:46:35","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_4","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_4/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:46:51","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_5","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_5/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:47:07","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_6","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_6/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:47:24","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_7","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_7/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:47:40","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_8","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_8/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:47:56","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-rbac_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-rbac_9","case-001","監査ログ","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-rbac_9/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:48:13","http://localhost:8080","fail","3","0","3","0","35","33","30","3","2","browser_evaluate","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_1\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_1","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_1/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:49:59","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_10\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_10","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_10/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:48:29","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_2\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_2","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_2/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:51:29","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_3\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_3","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_3/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:52:59","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_4\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_4","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_4/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:54:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_5\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_5","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_5/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:56:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_6\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_6","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_6/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:57:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_7\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_7","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_7/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 02:59:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_8\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_8","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_8/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 03:00:30","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
"C:\Users\juria.koga\Documents\Github\LLM-test-evaluation\reports\playwright-results\trinity-large-preview\evaluation-results-trinity-transfer_9\case-001\ExtractedTest01.playwright-result.json","trinity-large-preview","evaluation-results-trinity-transfer_9","case-001","振込","reports/playwright-plans/trinity-large-preview/evaluation-results-trinity-transfer_9/case-001/ExtractedTest01.playwright-plan.json","03/12/2026 03:02:00","http://localhost:8080","fail","3","0","3","0","31","12","9","3","19","browser_fill_form","",""
